age,workclass,fnlwgt,education,martial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
40s,Private,4.0,HS-grad,Widowed,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,less-than-50K
50s,State-gov,1.0,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,13.0,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,Mexico,less-than-50K
40s,Private,4.0,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,less-than-50K
40s,Private,21.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Self-emp-not-inc,20.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,19.0,15.0,United-States,more-than-50K
30s,Private,11.0,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,less-than-50K
50s,Private,14.0,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Federal-gov,9.0,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,52.0,United-States,less-than-50K
30s,Private,10.0,11th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7.0,0.0,40.0,United-States,more-than-50K
40s,Federal-gov,1.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15.0,0.0,40.0,United-States,more-than-50K
30s,Private,3.0,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,less-than-50K
20s,Private,10.0,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,10.0,United-States,less-than-50K
70s,unknown,8.0,Assoc-acdm,Married-civ-spouse,unknown,Husband,White,Male,0.0,0.0,3.0,United-States,less-than-50K
30s,Private,2.0,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,less-than-50K
60s,Private,4.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
30s,Private,17.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,Cuba,less-than-50K
50s,Self-emp-not-inc,7.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,90.0,United-States,less-than-50K
30s,State-gov,6.0,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,20.0,Taiwan,less-than-50K
teens(10-20),Private,2.0,11th,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,less-than-50K
teens(10-20),Self-emp-not-inc,11.0,11th,Never-married,Other-service,Own-child,White,Female,0.0,0.0,4.0,United-States,less-than-50K
30s,Private,4.0,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,9.0,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,1.0,United-States,less-than-50K
40s,Self-emp-not-inc,7.0,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,less-than-50K
30s,Self-emp-not-inc,1.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,less-than-50K
20s,Private,6.0,Some-college,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,20.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
40s,Private,4.0,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,10.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,less-than-50K
20s,Private,12.0,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Federal-gov,4.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
40s,State-gov,7.0,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15.0,0.0,75.0,United-States,more-than-50K
50s,Federal-gov,1.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,7.0,0.0,40.0,United-States,more-than-50K
50s,Private,4.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,more-than-50K
40s,Private,5.0,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,14.0,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,11.0,Some-college,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,70.0,United-States,less-than-50K
20s,Private,9.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,less-than-50K
50s,unknown,4.0,5th-6th,Married-civ-spouse,unknown,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
50s,Private,7.0,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,9.0,Masters,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,more-than-50K
30s,Private,8.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,5.0,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,6.0,0.0,50.0,United-States,less-than-50K
50s,State-gov,4.0,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,unknown,less-than-50K
20s,Private,10.0,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,less-than-50K
50s,unknown,1.0,Some-college,Never-married,unknown,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,less-than-50K
50s,Private,9.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,19.0,65.0,United-States,more-than-50K
40s,Private,7.0,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,15.0,0.0,40.0,United-States,more-than-50K
20s,Private,4.0,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,20.0,United-States,less-than-50K
60s,Local-gov,7.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
20s,Private,9.0,Bachelors,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,less-than-50K
50s,Federal-gov,1.0,Bachelors,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,1.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,9.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
40s,Private,34.0,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,12.0,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Nicaragua,less-than-50K
40s,Private,14.0,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,less-than-50K
50s,Private,9.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
20s,Private,16.0,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,37.0,United-States,less-than-50K
teens(10-20),unknown,8.0,Some-college,Never-married,unknown,Own-child,White,Male,0.0,0.0,23.0,United-States,less-than-50K
40s,Private,5.0,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,less-than-50K
20s,Private,10.0,Bachelors,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,35.0,United-States,less-than-50K
50s,Private,10.0,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,16.0,5th-6th,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,El-Salvador,less-than-50K
30s,Private,10.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,more-than-50K
30s,Private,8.0,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,60.0,United-States,less-than-50K
40s,Private,5.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,less-than-50K
30s,Local-gov,13.0,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Black,Male,7.0,0.0,40.0,United-States,more-than-50K
40s,Private,10.0,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Local-gov,11.0,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,less-than-50K
50s,Self-emp-not-inc,6.0,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
30s,unknown,14.0,HS-grad,Divorced,unknown,Unmarried,Black,Female,0.0,0.0,20.0,United-States,less-than-50K
30s,Private,8.0,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,more-than-50K
40s,Self-emp-inc,9.0,Prof-school,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,more-than-50K
60s,Self-emp-inc,15.0,1st-4th,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,less-than-50K
20s,Private,19.0,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,less-than-50K
30s,Local-gov,7.0,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Private,10.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,18.0,40.0,United-States,more-than-50K
40s,Private,6.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,more-than-50K
50s,Private,4.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,10.0,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,more-than-50K
70s,unknown,6.0,Bachelors,Married-civ-spouse,unknown,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,less-than-50K
30s,Private,5.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,7.0,Bachelors,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,South-Africa,less-than-50K
30s,Self-emp-not-inc,5.0,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,55.0,India,less-than-50K
20s,Private,5.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,10.0,Hungary,less-than-50K
20s,Private,9.0,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,20.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,less-than-50K
40s,Private,9.0,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,less-than-50K
50s,Private,3.0,7th-8th,Never-married,Farming-fishing,Unmarried,White,Male,4.0,0.0,40.0,United-States,less-than-50K
30s,Federal-gov,6.0,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,50.0,United-States,more-than-50K
60s,Self-emp-not-inc,11.0,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,United-States,more-than-50K
teens(10-20),Local-gov,7.0,HS-grad,Never-married,Other-service,Own-child,White,Male,0.0,0.0,60.0,United-States,less-than-50K
30s,Private,1.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,less-than-50K
30s,Private,28.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,unknown,less-than-50K
teens(10-20),Private,10.0,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Local-gov,6.0,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Private,1.0,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,more-than-50K
30s,Self-emp-not-inc,6.0,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,1.0,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,47.0,United-States,less-than-50K
30s,Self-emp-not-inc,8.0,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,70.0,United-States,less-than-50K
20s,Private,20.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,less-than-50K
40s,Private,2.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,more-than-50K
30s,Private,9.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,3.0,0.0,40.0,United-States,more-than-50K
20s,Private,14.0,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,11.0,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
50s,Self-emp-inc,5.0,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,less-than-50K
30s,Private,8.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
30s,Private,8.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,19.0,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,less-than-50K
teens(10-20),Private,14.0,11th,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,less-than-50K
60s,Private,8.0,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Self-emp-not-inc,11.0,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,less-than-50K
60s,Private,3.0,10th,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,less-than-50K
60s,Private,8.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
50s,Self-emp-not-inc,8.0,Some-college,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
60s,Federal-gov,21.0,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,36.0,40.0,United-States,less-than-50K
30s,Private,5.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,more-than-50K
50s,Federal-gov,15.0,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,12.0,United-States,less-than-50K
40s,Private,8.0,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,28.0,United-States,less-than-50K
40s,Private,16.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,6.0,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,12.0,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,1.0,0.0,40.0,United-States,less-than-50K
40s,Private,13.0,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,more-than-50K
20s,unknown,4.0,Some-college,Never-married,unknown,Own-child,White,Female,0.0,0.0,10.0,United-States,less-than-50K
30s,Private,14.0,Assoc-acdm,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,45.0,United-States,less-than-50K
20s,Private,18.0,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,20.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32.0,United-States,less-than-50K
40s,Private,7.0,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,60.0,United-States,less-than-50K
30s,Private,10.0,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,20.0,40.0,United-States,less-than-50K
50s,Private,17.0,Some-college,Widowed,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,less-than-50K
30s,Private,8.0,Bachelors,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,15.0,42.0,United-States,less-than-50K
40s,Self-emp-not-inc,5.0,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,23.0,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Mexico,less-than-50K
30s,Private,20.0,5th-6th,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,36.0,United-States,less-than-50K
30s,Private,1.0,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
40s,Private,7.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
40s,Private,1.0,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,4.0,United-States,less-than-50K
20s,Private,9.0,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,37.0,Mexico,less-than-50K
50s,Local-gov,12.0,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
50s,Private,2.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,15.0,0.0,50.0,United-States,more-than-50K
30s,Private,8.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,less-than-50K
40s,Private,13.0,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
40s,Private,5.0,Assoc-acdm,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,57.0,United-States,less-than-50K
30s,Self-emp-not-inc,9.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3.0,0.0,80.0,Italy,less-than-50K
40s,Private,14.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,46.0,United-States,less-than-50K
40s,Private,5.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,6.0,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,less-than-50K
40s,Private,17.0,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,36.0,United-States,less-than-50K
50s,Private,6.0,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,99.0,0.0,37.0,United-States,more-than-50K
70s,Self-emp-not-inc,8.0,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,United-States,less-than-50K
30s,Private,9.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,more-than-50K
40s,Federal-gov,13.0,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,less-than-50K
50s,Private,7.0,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,8.0,HS-grad,Divorced,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,less-than-50K
20s,Private,8.0,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,10.0,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,less-than-50K
40s,Self-emp-not-inc,3.0,Some-college,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States,less-than-50K
20s,Private,5.0,Some-college,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,less-than-50K
30s,Private,8.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,less-than-50K
40s,Private,10.0,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,less-than-50K
20s,unknown,16.0,10th,Divorced,unknown,Not-in-family,White,Female,0.0,0.0,40.0,United-States,less-than-50K
60s,Private,11.0,9th,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,20.0,United-States,less-than-50K
40s,Private,4.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,more-than-50K
20s,Private,6.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,24.0,United-States,less-than-50K
